planet_name,koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_teq,koi_insol,koi_disposition
7185.01,2.6881318,0.9223764,22717.9494983,3.537073,0.232947,,,3244.0,5.01029,463.3111771,10.8896046,CANDIDATE
7186.01,1.7024504,2.913,8210.0,16.0263,2.0,,,6026.0,3.88,1970.0,2502.63,CANDIDATE
7187.01,2.1570981,1.688,8963.0,,,,,,,,,CANDIDATE
7188.01,4.773664,3.987,9489.0,,,,,,,,,CANDIDATE
7189.01,2.8890956,2.232,36105.0,12.4627,0.59,,,3643.0,4.66,867.0,94.1363,CANDIDATE
719.01,4.109953,4.641,434.0,1.81345,0.97,,,5653.0,4.46,1601.0,1091.8,FALSE POSITIVE
7190.01,4.1223508,3.103,9275.0,11.9742,1.28,,,6116.7,,1337.0,532.039,CANDIDATE
7191.01,5.6604695,4.651,3523.0,8.32101,1.6,,,5711.0,4.04,1340.0,536.569,CANDIDATE
7192.01,16.3425332,3.985,748.0,3.45358,0.95,,,5946.0,4.52,1325.0,512.943,CANDIDATE
7193.01,5.4934218,3.658,18470.0,17.1065,1.25,,,6028.0,4.29,1192.0,335.209,FALSE POSITIVE
7194.01,4.167309,4.056,7537.0,12.5792,1.59,,,6552.0,4.17,1625.0,1160.33,CANDIDATE
7195.01,3.8242663,2.337,20057.0,13.0807,1.0,,,5211.0,4.39,1010.0,173.28,CANDIDATE
7196.01,2.7998534,1.415,27117.0,12.343,0.73,,,4412.0,4.55,755.0,54.1418,CANDIDATE
7197.01,2.5122863,2.23,11307.0,15.8933,1.53,,,6156.0,4.14,1484.0,806.804,CANDIDATE
7198.01,4.2271814,3.25,15027.0,13.559,1.2,,,5913.0,4.31,1270.0,433.056,CANDIDATE
7199.01,3.1540886,1.662,23864.0,11.8788,0.74,,,4521.0,4.55,803.0,69.3081,CANDIDATE
720.01,3.16043,1.922,203.33,2.38866,1.52,,,6482.3,4.21,1388.0,616.95,FALSE POSITIVE
7200.01,5.0660693,2.042,18438.0,12.5338,1.0,,,5269.0,4.4,827.0,77.8993,CANDIDATE
7201.01,7.2229767,4.132,16049.0,,,,,5753.1,,1061.0,210.76,CANDIDATE
7202.01,7.7600907,1.477,16068.0,16.1727,1.27,,,5940.0,4.27,640.0,27.9358,CANDIDATE
7203.01,5.7351935,2.927,18384.0,9.87741,0.77,,,5042.0,4.59,900.0,108.999,CANDIDATE
7204.01,3.8080897,2.916,8079.0,11.3715,1.38,,,6343.0,4.26,1382.0,606.114,CANDIDATE
7205.01,3.4844157,2.963,11801.0,11.7346,1.11,,,5917.0,4.38,1362.0,572.114,CANDIDATE
7206.01,3.5689392,0.9,3138.0,7.89993,1.35,,,6326.0,4.28,823.0,76.3043,CANDIDATE
7207.01,12.0080349,4.649,2736.0,7.16846,1.5,,,6554.0,,,211.426,CANDIDATE
7208.01,3.6366231,3.385,8385.0,12.4438,1.44,,,5978.0,4.16,1441.0,717.115,CANDIDATE
7209.01,2.6343177,4.765,3792.0,13.5381,2.39,,,7495.0,3.92,2563.0,7168.32,CANDIDATE
721.01,12.2877358,4.445,315.0,2.09232,1.3,,,6008.62,4.21807,935.0,127.181,CANDIDATE
7210.01,2.2609143,1.972,3320.0,13.2504,2.2,,,6453.0,,1821.0,1826.44,CANDIDATE
7211.01,10.548504,2.901,7496.0,7.83737,0.92,,,5421.0,4.48,717.0,44.0719,CANDIDATE
7212.01,75.6979471,6.261,6920.0,6.79508,0.91,,,5422.0,4.49,390.0,3.85902,CANDIDATE
7213.01,36.9870862,3.771,5950.0,8.83849,1.14,,,6110.1,4.38,558.0,16.1862,CANDIDATE
7214.01,8.9093753,4.595,9278.0,13.9451,1.65,,,6375.0,4.11,1148.0,289.201,CANDIDATE
7215.01,2.7705702,2.502,10283.0,,,,,,,,,CANDIDATE
7216.01,3.1243759,3.93,6498.0,12.9639,1.71,,,5477.0,3.95,1579.0,1034.01,CANDIDATE
7217.01,3.9859545,3.729,6488.0,13.1539,1.71,,,5566.0,3.96,1357.0,563.839,CANDIDATE
7218.01,4.9030173,3.098,4872.0,11.3707,1.64,,,5663.0,4.01,1143.0,284.216,CANDIDATE
7219.01,2.9069573,1.568,12330.0,13.8539,1.22,,,5744.0,4.28,1144.0,285.031,CANDIDATE
722.01,15.3004892,3.1952319,1265.2897827,2.3968761,0.660762,,,4082.0,4.63162,518.5040418,17.0816408,CANDIDATE
7220.01,7.8365317,2.271,4532.0,16.9425,2.21,,,6167.0,3.82,986.0,157.252,FALSE POSITIVE
7221.01,1.6233128,2.169,22087.0,,,,,,,,,CANDIDATE
7222.01,5.1869453,4.736,2193.0,10.1814,2.59,,,6018.0,3.66,1576.0,1024.95,CANDIDATE
7223.01,5.3384038,3.152,4170.0,13.2522,2.1,,,6250.7,3.88,1245.0,399.203,CANDIDATE
7224.01,5.5698339,3.807,4318.0,8.79181,1.48,,,6500.0,4.22,1589.0,1060.74,CANDIDATE
7225.01,9.7461668,4.218,3751.0,8.3598,1.6,,,6319.0,4.13,1071.0,218.681,CANDIDATE
7226.01,3.5191197,3.162,11040.0,,,,,,,,,CANDIDATE
7227.01,2.3593338,2.092,10088.0,10.8435,1.1,,,6613.0,4.49,1546.0,949.236,CANDIDATE
7228.01,2.9324083,2.758,10392.0,13.5533,1.44,,,7696.0,4.38,1883.0,2087.79,CANDIDATE
7229.01,16.7880823,2.882,11919.0,,,,,,,,,CANDIDATE
723.01,1.4178596,1.452,204.0,1.10894,0.76,,,4907.96,4.57809,1284.0,452.395,CANDIDATE
7230.01,4.3041912,2.64,19405.0,12.2161,0.91,,,4856.0,4.42,925.0,121.87,CANDIDATE
7231.01,11.0658881,2.254,13656.0,16.7803,1.4,,,5617.0,4.14,721.0,45.0942,CANDIDATE
7232.01,3.3221412,1.052,63580.0,20.0829,0.46,,,3300.0,4.77,472.0,8.30847,CANDIDATE
7233.01,3.8413801,3.631,11058.0,,,,,,,,,CANDIDATE
7234.01,3.4202745,3.766,7438.0,11.984,1.6,,,6095.0,4.09,1610.0,1117.08,CANDIDATE
7235.01,3.4940194,2.014,8323.0,,,,,,,,,CANDIDATE
7236.01,4.626302,3.09,11063.0,11.742,1.22,,,5990.0,4.3,1225.0,374.784,CANDIDATE
7237.01,5.7694396,4.625,5455.0,,,,,,,,,CANDIDATE
7238.01,3.930467,2.281,19093.0,12.1575,0.91,,,4913.0,4.43,913.0,115.741,CANDIDATE
7239.01,14.3938942,3.298,6518.0,11.5455,1.46,,,6891.0,4.28,937.0,127.979,CANDIDATE
724.01,3.21264,0.6006982,510.1236296,2.0575829,0.88283,,,5330.0,4.51,1085.2180486,327.7849685,CANDIDATE
7240.01,6.8911882,4.811,4518.0,9.10101,1.52,,,6628.0,4.22,1420.0,675.78,CANDIDATE
7241.01,6.3377947,1.639,9130.0,12.6346,1.22,,,5974.0,,,115.676,CANDIDATE
7242.01,2.9383886,3.088,13226.0,17.0131,1.54,,,6059.0,4.12,1519.0,883.823,CANDIDATE
7243.01,3.7352012,2.892,14256.0,13.2011,1.18,,,5816.0,4.32,1253.0,410.022,CANDIDATE
7244.01,11.5175506,4.259,12852.0,12.9592,1.27,,,6259.0,4.32,1099.0,242.58,FALSE POSITIVE
7245.01,1.6877647,2.189,1655.0,5.76677,1.44,,,6599.0,4.26,1949.0,2396.94,CANDIDATE
7246.01,2.5698331,2.412,10411.0,,,,,,,,,CANDIDATE
7247.01,6.8782937,4.407,11342.0,14.876,1.35,,,5657.0,4.18,1123.0,264.312,FALSE POSITIVE
7248.01,3.8148598,1.404,8744.0,12.6261,1.39,,,6425.6,4.27,978.0,152.211,CANDIDATE
7249.01,6.0387706,1.637,29537.0,6.86956,0.41,,,3374.0,4.82,422.0,5.28643,CANDIDATE
725.01,0.9889446,1.681,979.0,7.2993,1.5,,,6173.3,4.22,,33896.0,FALSE POSITIVE
7250.01,8.9653531,1.893,7094.0,9.63776,1.15,,,5977.0,4.36,707.0,41.5232,CANDIDATE
7251.01,11.5588657,2.368,4691.0,5.14186,0.8,,,5029.0,4.56,581.0,19.016,CANDIDATE
7252.01,1.4207284,1.988,4092.0,5.86248,0.93,,,5868.0,4.53,1762.0,1601.42,CANDIDATE
7253.01,5.4240992,2.487,2519.0,5.12394,1.0,,,5386.0,4.41,935.0,127.083,CANDIDATE
7254.01,5.0769983,1.171,3683.0,10.9525,1.9,,,6271.0,3.97,782.0,62.3468,CANDIDATE
7255.01,1.6831237,1.382,2192.0,10.0219,2.0,,,6264.0,3.92,1469.0,774.318,CANDIDATE
7256.01,8.5748036,11.208,795.0,9.07655,3.58,,,5168.0,,1931.0,2309.44,CANDIDATE
7257.01,1.0495702,1.54,573.0,3.76017,1.44,,,6222.0,4.2,2006.0,2691.99,CANDIDATE
7258.01,6.2384297,2.066,13808.0,12.6929,1.1,,,5448.0,4.34,865.0,93.3127,CANDIDATE
7259.01,16.4591808,5.575,4396.0,8.17474,1.37,,,5975.0,4.21,883.0,101.082,CANDIDATE
726.01,0.46132,1.32,220.0,1.89253,1.21,,,6629.0,4.41,2983.0,13156.0,FALSE POSITIVE
7260.01,6.6308943,1.72,6379.0,10.415,1.18,,,5410.1,4.27,728.0,46.6475,CANDIDATE
7261.01,2.3273503,1.74,11266.0,13.0392,1.31,,,5957.0,4.24,1288.0,457.84,CANDIDATE
7262.01,6.4093679,3.114,11126.0,9.96563,0.96,,,5792.0,4.49,1014.0,175.697,CANDIDATE
7263.01,49.2145201,4.537,3135.0,7.69521,1.55,,,6657.0,4.21,519.0,12.1274,CANDIDATE
7264.01,10.5637482,2.227,9607.0,10.598,1.08,,,5533.0,4.36,641.0,28.1932,CANDIDATE
7265.01,4.1723,1.684,46257.0,10.1574,0.49,,,3392.0,4.75,508.0,11.1296,CANDIDATE
7266.01,3.8789319,4.488,4722.0,10.7771,1.3,,,6148.0,,,1252.01,CANDIDATE
7267.01,10.3486661,5.78,5059.0,8.85088,1.36,,,5748.0,4.18,1105.0,248.334,CANDIDATE
7268.01,13.5647678,3.17,10194.0,7.43045,0.77,,,5528.0,,663.0,32.2046,CANDIDATE
7269.01,11.656295,2.665,2171.0,2.94972,0.66,,,4004.0,4.6,496.0,10.0605,CANDIDATE
727.01,4.7244442,0.999,1480.0,1.97562,0.5,,,3653.0,4.74,441.0,6.29202,CANDIDATE
727.02,0.7499711,1.0576059,441.8866633,1.0797147,0.497204,,,3653.0,4.74,1005.0705332,241.1610487,CANDIDATE
7270.01,8.9197222,2.763,4742.0,12.1831,1.78,,,6348.0,4.04,912.0,114.929,CANDIDATE
7271.01,7.1304113,3.081,4490.0,12.869,1.93,,,6014.0,3.91,1006.0,170.387,CANDIDATE
7272.01,7.5801393,5.019,3799.0,11.334,2.16,,,5860.0,3.8,1237.0,389.626,CANDIDATE
7274.01,8.908871,1.142,70444.0,8.82119,0.31,,,3267.0,4.91,270.0,0.888904,CANDIDATE
7275.01,6.1211661,2.501,4248.0,6.22933,1.02,,,6011.2,,,157.1,FALSE POSITIVE
7276.01,14.2317652,8.372,912.0,8.27506,3.21,,,5914.0,3.46,1186.0,328.667,CANDIDATE
7277.01,7.915274,4.614,13798.0,12.1673,1.07,,,5638.0,4.38,1082.0,227.626,CANDIDATE
7278.01,7.6316525,3.452,30467.0,15.8297,0.95,,,5655.0,4.48,910.0,114.247,CANDIDATE
7279.01,3.1168715,1.742,31842.0,10.6888,0.61,,,3734.0,4.64,677.0,35.047,CANDIDATE
7281.01,4.3095502,0.224,17371.0,6.9571,0.27,,,3195.0,4.97,191.0,0.22435,CANDIDATE
7282.01,5.3346707,3.181,11290.0,11.1383,1.07,,,5509.3,4.37,1056.0,207.179,CANDIDATE
7283.01,9.0612809,6.985,1732.0,5.2778,1.54,,,5876.0,4.09,1358.0,565.894,CANDIDATE
7285.01,2.1384533,1.111,1240.0,5.69421,1.41,,,6708.0,4.29,1292.0,463.718,CANDIDATE
7286.01,10.7994273,4.858,9221.0,8.75386,0.99,,,5548.0,4.44,924.0,121.012,CANDIDATE
7287.01,3.9258703,2.993,7452.0,,,,,,,,,CANDIDATE
7288.01,7.9871247,2.382,1897.0,2.82685,0.68,,,4254.0,4.6,614.0,23.6315,CANDIDATE
7289.01,2.855993,2.734,9706.0,13.1033,1.43,,,5780.4,4.15,1443.0,721.319,CANDIDATE
729.01,,2.9940024,1351.8684487,4.6946202,1.23299,,,6023.2,4.05,404.3434586,6.3171718,CANDIDATE
7290.01,3.776966,3.671,9271.0,18.6742,1.96,,,6446.0,3.97,1788.0,1698.56,CANDIDATE
7291.01,23.9712428,1.645,2387.0,4.14138,0.88,,,5238.0,4.5,355.0,2.63928,CANDIDATE
7292.01,10.641726,3.708,10160.0,11.6462,1.17,,,5945.0,4.34,873.0,96.5342,CANDIDATE
7293.01,3.3202789,3.766,7240.0,12.3769,1.66,,,6443.0,4.11,1719.0,1451.25,CANDIDATE
7294.01,1.6047466,2.097,5940.0,16.7831,1.28,,,5972.0,4.26,2401.0,5519.73,CANDIDATE
7296.01,170.3363911,4.173,12411.0,11.6916,0.97,,,5621.0,4.46,264.0,0.817488,CANDIDATE
7297.01,8.1563148,1.852,12127.0,11.3761,1.02,,,6366.8,,779.0,61.3234,CANDIDATE
7298.01,5.2554768,2.109,935.0,2.63423,0.86,,,5298.0,4.53,872.0,96.3543,CANDIDATE
7299.01,2.7299474,1.104,10021.0,9.63983,0.95,,,5289.0,4.44,863.0,92.4998,CANDIDATE
730.01,3.0876297,2.2386246,40411.8142459,13.9011294,0.69386,,,4105.0,4.438,798.0423026,95.8571812,CONFIRMED
7300.01,0.6439909,0.645,7794.0,12.6159,0.66,,,5225.0,4.74,1697.0,1377.01,CANDIDATE
7301.01,21.6836634,2.641,1546.0,,,,,,,,,CANDIDATE
7302.01,8.1958135,1.182,8230.0,13.5081,1.45,,,6496.0,4.24,643.0,28.4997,FALSE POSITIVE
7303.01,2.3368358,1.405,5916.0,6.32061,0.76,,,4439.0,4.52,994.0,162.173,CANDIDATE
7304.01,3.4977997,0.475,4914.0,9.16409,0.92,,,5209.0,,,11.8757,CANDIDATE
7305.01,13.9753579,4.503,14290.0,9.70261,0.86,,,5382.0,4.54,798.0,67.5689,CANDIDATE
7306.01,6.1418356,3.525,18607.0,16.0656,1.25,,,5918.5,,1105.0,248.373,CANDIDATE
7307.01,23.955645,6.011,6259.0,11.1033,1.53,,,6609.0,4.21,1028.0,186.029,CANDIDATE
7308.01,3.7002646,4.459,7616.0,13.9231,1.48,,,6971.0,4.28,2648.0,8170.39,CANDIDATE
7309.01,7.7561532,2.036,14454.0,5.98246,0.44,,,3462.0,4.78823,541.0,14.2212,CANDIDATE
731.01,0.3219233,0.199,204.0,2.66076,0.46,,,3518.0,4.82492,1296.0,469.443,CONFIRMED
7310.01,19.8088367,2.87,9500.0,11.5163,1.17,,,5601.0,4.3,535.0,13.6331,CANDIDATE
7311.01,1.5525382,1.49,7123.0,16.0284,1.75,,,5730.0,3.96,1445.0,724.353,CANDIDATE
7312.01,4.2990991,3.805,6567.0,10.9362,1.53,,,6013.0,4.11,1423.0,681.415,CANDIDATE
7313.01,4.1186706,5.025,3571.0,10.4153,1.93,,,5998.0,3.91,1686.0,1341.62,CANDIDATE
7314.01,2.503415,3.416,1877.0,,,,,,,,,CANDIDATE
7315.01,9.6713674,1.66,3376.0,18.1732,1.8,,,5902.0,3.96,919.0,118.572,CANDIDATE
7316.01,0.7474746,0.327,8713.0,15.8733,0.68,,,3455.0,4.58,675.0,34.5062,CANDIDATE
7317.01,2.9712014,1.241,4680.0,13.3902,1.63,,,7713.0,4.27,1461.0,756.509,CANDIDATE
7318.01,3.4220041,2.448,16151.0,12.6182,1.02,,,5731.0,4.43,1185.0,328.367,CANDIDATE
7319.01,2.5918359,3.933,6221.0,15.5459,2.08,,,5891.0,3.83,1843.0,1918.08,CANDIDATE
732.01,0.7683904,1.0241242,903.9933214,1.1406447,0.374139,,,3329.0,4.94957,830.8904817,112.6409067,CONFIRMED
732.02,12.2534308,1.369949,3729.6347091,2.2967944,0.374139,,,3329.0,4.94957,330.1048127,2.8062634,CONFIRMED
7320.01,6.6802019,4.664,5941.0,11.1977,1.61,,,5801.0,4.04,1252.0,408.603,CANDIDATE
7321.01,3.0039961,3.621,6490.0,11.6408,1.59,,,5623.0,4.04,1581.0,1038.15,CANDIDATE
7322.01,5.5316291,3.91,4176.0,11.0664,1.83,,,6814.0,4.08,1486.0,809.801,CANDIDATE
7323.01,4.776694,1.706,1412.0,4.23234,1.07,,,5625.0,,,128.614,CANDIDATE
7324.01,0.5257499,0.864,1028.0,2.60517,0.73,,,4649.0,4.59,1597.0,1079.87,CANDIDATE
7325.01,2.0394246,2.635,9236.0,,,,,5392.0,,,873.894,CANDIDATE
7326.01,5.4584109,4.164,2807.0,10.0716,2.24,,,6309.0,3.83,1431.0,698.046,CANDIDATE
7327.01,5.0789699,4.451,13539.0,14.979,1.44,,,5826.0,4.14,1365.0,577.413,CANDIDATE
7328.01,12.5069936,5.739,4522.0,,,,,,,,,CANDIDATE
7329.01,4.8622127,6.011,3480.0,12.335,2.29,,,6142.0,3.78,1735.0,1506.82,CANDIDATE
733.01,4.8847937,2.51,478.0,1.94753,0.94,,,5969.0,4.5172,1076.0,223.094,CONFIRMED
7330.01,2.8411706,1.453,4694.0,13.1053,1.81,,,5801.0,3.94,1231.0,381.338,CANDIDATE
7331.01,6.0011971,1.99,23249.0,14.9116,1.02,,,5265.0,4.37,751.0,52.8207,CANDIDATE
7332.01,3.5399394,3.443,6448.0,8.3436,1.13,,,5234.6,,1383.0,607.406,FALSE POSITIVE
7333.01,6.2644714,2.508,780.0,1.87011,0.67,,,4568.0,4.65,755.0,53.9635,CANDIDATE
7334.01,1.7085226,0.917,2089.0,8.42033,1.61,,,6059.5,,1148.0,288.77,CANDIDATE
7335.01,3.3815776,3.38,9454.0,16.622,1.78,,,6662.0,4.09,1640.0,1203.68,FALSE POSITIVE
7336.01,0.5418555,0.776,120.0,0.923696,0.77,,,4954.0,4.58,1585.0,1049.31,CANDIDATE
7337.01,4.2619292,5.145,1109.0,8.15264,2.72,,,6846.0,3.74,2123.0,3376.67,CANDIDATE
7338.01,3.3847215,3.475,612.0,3.52009,0.77,,,5199.0,4.61,2555.0,7078.45,CANDIDATE
7339.01,4.2470926,4.263,4730.0,14.5276,2.07,,,6232.3,3.88,1576.0,1024.21,CANDIDATE
734.01,4.7535388,1.0905965,225793.1060958,12.1863496,0.20128,,,3010.0,5.10976,324.1326821,2.6086289,FALSE POSITIVE
7340.01,7.4894672,1.826338,2097.1814085,3.9858614,0.868418,,,5143.31,4.49913,790.9332918,92.4869433,CANDIDATE
7340.02,3.4438328,2.325,1276.0,3.03858,0.87,,,5143.31,4.49913,1087.0,232.564,CANDIDATE
7341.01,0.4925418,0.377,545.0,9.14745,1.34,,,6927.0,4.36,2624.0,7880.96,CANDIDATE
7342.01,14.1532848,4.443,8715.0,8.02091,0.85,,,5063.0,4.51,882.0,100.737,CANDIDATE
7343.01,2.1011992,1.267,11915.0,12.4184,1.09,,,5959.8,4.4,1144.0,284.936,CANDIDATE
7344.01,2.4364562,0.978,5295.0,11.3842,1.43,,,6844.0,4.3,1093.0,237.728,CANDIDATE
7345.01,8.407133,1.272,1490.0,5.06899,1.33,,,6126.0,4.25,620.0,24.6329,FALSE POSITIVE
7346.01,1.7687035,1.792,6765.0,,,,,,,,,CANDIDATE
7347.01,60.8344877,6.109,42343.0,11.4643,0.51,,,3736.0,4.73,323.0,1.82253,CANDIDATE
7348.01,3.3390124,0.433,3534.0,8.75979,0.75,,,4436.0,4.53,536.0,13.7384,CANDIDATE
7349.01,2.980341,3.635,11829.0,15.4918,1.57,,,6283.8,,1709.0,1416.28,CANDIDATE
735.01,2.593694,3.054429,526.784827,2.980736,1.28725,,,5316.6,3.88,367.7863249,4.3241755,FALSE POSITIVE
7350.01,2.2175244,2.462,1682.0,7.18798,1.92,,,7406.0,4.1,2023.0,2781.41,FALSE POSITIVE
7351.01,3.8405138,1.438,8163.0,14.6684,1.42,,,6123.9,4.2,947.0,133.741,CANDIDATE
7352.01,4.0662367,3.721,6676.0,10.981,1.49,,,5689.0,4.1,1364.0,574.869,FALSE POSITIVE
7353.01,6.2157513,3.295,4008.0,10.0556,1.65,,,6015.2,4.05,1113.0,255.39,CANDIDATE
7354.01,3.648769,2.156,1202.0,15.7865,4.61,,,4939.0,,994.0,162.493,CANDIDATE
7355.01,3.6814233,5.084,3225.0,13.5757,2.57,,,5956.0,3.65,1778.0,1660.91,CANDIDATE
7356.01,17.3986129,3.485,2584.0,3.8996,0.8,,,5589.0,4.62,648.0,29.3479,CANDIDATE
7357.01,60.3541599,6.682,2598.0,6.66479,1.06,,,5658.0,4.38,734.0,48.3031,CANDIDATE
7358.01,7.0548729,2.44,2068.0,6.61399,1.5,,,5628.6,4.09,864.0,92.7257,CANDIDATE
7359.01,4.3656102,4.791,5746.0,13.4874,1.78,,,5748.0,3.95,1698.0,1380.02,CANDIDATE
736.01,4.9899176,1.3819654,18931.4105812,2.9858436,0.17143,,,2940.0,5.14315,312.0570889,2.2410792,CONFIRMED
736.02,0.9479945,0.564663,4200.52889,1.1926392,0.17143,,,2940.0,5.14315,542.829237,20.5198379,CONFIRMED
7360.01,30.7331484,5.473,6436.0,18.2875,1.25,,,5607.0,4.24,840.0,82.7386,CANDIDATE
7361.01,8.2158997,3.659,1177.0,3.37171,1.02,,,5820.0,4.44,1014.0,176.171,CANDIDATE
7363.01,6.9929558,4.832,5562.0,7.63465,1.05,,,5916.7,4.43,1250.0,405.644,CANDIDATE
7364.01,2.9257773,1.448,6858.0,10.8746,1.24,,,5688.0,4.26,1238.0,391.193,CANDIDATE
7365.01,3.1924816,3.211,14119.0,14.5588,1.26,,,5964.0,4.28,1480.0,798.53,CANDIDATE
7366.01,3.753877,1.209,7099.0,6.20384,0.7,,,4049.0,4.55,585.0,19.4458,CANDIDATE
7367.01,2.9814911,2.431,19021.0,13.0485,0.93,,,6168.0,4.57,1364.0,575.825,CANDIDATE
7368.01,33.5792968,4.713,3860.0,8.91632,1.43,,,6294.0,4.22,666.0,32.7484,CANDIDATE
7369.01,10.2887023,2.967,8079.0,9.85033,1.08,,,5853.0,4.4,779.0,61.3136,CANDIDATE
737.01,1.7318529,1.6919639,36359.4301748,12.0299493,0.615219,,,3394.0,4.9186,778.1172307,86.6365464,CONFIRMED
7370.01,13.3079913,3.42,4804.0,9.05348,1.34,,,5854.4,4.21,796.0,66.8363,CANDIDATE
7371.01,18.9104241,3.243,10263.0,7.90384,0.8,,,4801.0,4.52,498.0,10.2465,CANDIDATE
7372.01,8.508462,2.716,10649.0,13.4917,1.34,,,6236.6,4.26,875.0,97.536,CANDIDATE
7373.01,7.5414411,2.454,16900.0,13.0053,0.96,,,5649.1,4.47,837.0,81.7977,FALSE POSITIVE
7374.01,17.0303122,4.125,8080.0,16.1351,1.11,,,5797.0,4.37,992.0,160.798,CANDIDATE
7375.01,27.1970496,5.476,4620.0,5.40151,0.94,,,5859.0,4.52,672.0,33.8579,CANDIDATE
7376.01,7.4861705,2.425,9456.0,11.6489,1.11,,,5658.0,4.34,928.0,123.231,CANDIDATE
7377.01,6.7735083,2.36,5189.0,7.81582,1.12,,,5080.0,4.27,782.0,62.2808,CANDIDATE
7378.01,7.0814677,2.055,1018.0,2.13402,0.65,,,4024.0,4.61,562.0,16.5736,CANDIDATE
7379.01,10.9911631,1.559,18917.0,21.5876,1.01,,,4915.3,4.34,564.0,16.8854,CANDIDATE
738.01,3.4405946,2.5441317,8647.4527322,8.8966421,0.942255,,,5324.0,4.43563,1088.5486481,331.8274983,CANDIDATE
7380.01,4.4136877,3.411058,10509.3289627,18.2343114,1.6901799,,,6627.0,4.12522,1567.7720228,1427.7515561,CANDIDATE
7381.01,3.1653382,3.4977253,14923.6407951,15.6677026,1.25477,,,6463.47,4.35821,1486.5025957,1153.9412259,CANDIDATE
7382.01,1.0370296,1.5186096,304.1228723,1.6018171,0.922377,,,5075.0,4.43767,1560.1259032,1400.1017301,CANDIDATE
7384.01,6.2335155,1.5179746,13899.3555966,3.9286675,0.313932,,,3211.0,4.91063,378.3361173,4.8420828,CANDIDATE
7385.01,3.1191196,2.0922004,24617.3354776,11.4433015,0.71363,,,5036.0,4.6554,945.2243136,188.65162,CANDIDATE
7386.01,6.0042191,6.3533818,6642.539062,15.9733684,1.92428,,,6226.0,3.94871,1453.5532398,1054.9813337,CANDIDATE
7387.01,9.0856617,2.9738059,6003.3964722,12.2780704,1.41459,,,5999.0,4.18213,1059.6385441,297.9559009,CANDIDATE
7389.01,26.345109,6.144,130.0,1.2912,1.16,,,5895.0,4.33659,1093.0,237.78,CANDIDATE
739.01,9.0150439,1.6002059,4800.0853698,12.2284921,1.1584001,,,6083.61,4.3203,944.6322163,188.1793714,CANDIDATE
7390.01,81.3716681,4.8546107,924.1311645,1.643195,0.536259,,,3861.0,4.70582,228.515378,0.6444404,CANDIDATE
7391.01,7.4108495,1.9719278,1257.5647375,1.5612416,0.416718,,,3578.0,4.8114,433.383473,8.3370112,CANDIDATE
7392.01,7.3050577,3.2531651,180.4217296,1.3350551,0.928396,,,5382.0,4.47248,852.5614028,124.8600979,CANDIDATE
7393.01,3.3370666,1.4698923,31534.6212557,13.8579058,0.696696,,,3846.77,4.52283,739.8172112,70.7976307,CANDIDATE
7394.01,1.2529966,1.2067305,31852.8076269,11.6123427,0.593558,,,3722.0,4.65666,917.7164642,167.6312929,CANDIDATE
7397.01,26.6796741,5.5665696,367.923381,2.0546727,1.0493799,,,6339.0,4.49485,659.814664,44.7928664,CANDIDATE
7398.01,2.6068332,2.2458943,5122.0262322,7.2660515,1.0,,,5780.0,4.438,1324.3547704,727.0066153,CANDIDATE
7399.01,,14.4476548,374.6741409,4.4092605,2.1891201,,,6582.0,3.89425,296.3873043,1.8237252,CANDIDATE
740.01,2.131225,3.006,479.0,1.98371,0.97,,,5776.0,4.40631,2167.0,3661.38,CANDIDATE
7400.01,1.8289577,1.166,27211.0,11.0874,0.65,,,3835.0,4.61,750.0,52.7898,CANDIDATE
7401.01,4.3181867,3.557,4899.0,13.8846,2.08,,,6139.3,3.87,1411.0,658.826,CANDIDATE
7402.01,14.3640841,4.424,1678.0,4.01769,1.12,,,6070.0,4.39,1000.0,166.31,CANDIDATE
7403.01,10.1170644,2.991,18151.0,14.1869,1.04,,,5456.2,4.38,720.0,44.8165,CANDIDATE
7404.01,1.463442,3.42,3135.0,11.5534,2.26,,,6456.6,3.85,2517.0,6669.25,CANDIDATE
7405.01,15.4474502,1.785,31272.0,9.61675,0.56,,,3635.0,4.68,297.0,1.30676,CANDIDATE
7406.01,2.8885639,2.662,6060.0,11.9765,1.59,,,6207.0,4.11,1528.0,905.611,CANDIDATE
7407.01,4.4640046,1.764,9715.0,18.4255,0.94,,,5672.6,4.49,1137.0,278.086,CANDIDATE
7408.01,8.0242387,2.189,4500.0,10.0363,1.5,,,5531.0,4.07,740.0,49.9979,CANDIDATE
7409.01,2.6800806,1.828,6267.0,13.7764,1.69,,,6164.0,4.05,1288.0,457.835,CANDIDATE
741.01,7.5768334,2.073,289.0,0.867887,0.53,,,3766.0,4.75957,629.0,26.1371,CONFIRMED
7410.01,3.5043637,0.536,1877.0,5.28288,1.09,,,6000.0,4.41,615.0,23.8843,CANDIDATE
7411.01,3.1551543,2.97,6608.0,11.3807,1.5,,,5808.3,4.11,1438.0,710.749,CANDIDATE
7412.01,1.7636086,1.346,2047.0,5.7502,1.23,,,6201.0,4.33,1392.0,624.378,CANDIDATE
7413.01,3.8037696,1.507,20290.0,4.54584,0.32,,,3326.0,4.91,514.0,11.636,CANDIDATE
